keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
#fathailand,th,Changsuek,@Changsuek_TH,2022-04-09 09:45:41+00:00,Thailand,"#CHANGSUEKMEMBERxRABBIT
FULL TIME  OF HAPPINESS 
เพียงสั่งซื้อแถมฟรี รูปพร้อมลายเซ็นต์นักฟุตบอล (คละลาย) 
ราคา 390 บาท 

🛒 สั่งซื้อได้ที่
SHOPEE : https://t.co/ZPdPXXuxck

#ช้างศึก #ทีมชาติไทย #TogetherAsOne #Changsuek #Thailand #บอลไทย #ฟุตบอลไทย #FAThailand #RabbitCard https://t.co/iikxND7Mpr",/CHANGSUEKMEMBERxRABBIT/ช้างศึก/ทีมชาติไทย/TogetherAsOne/Changsuek/Thailand/บอลไทย/ฟุตบอลไทย/FAThailand/RabbitCard,2,1,12,09/04/2022,09:45,positive
